STATE_CODE,SHRP_ID,YEAR,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR
48,3609,2000,16.899999618530273,36,84
48,3609,2001,16.799999237060547,28,72
48,3609,2002,16.100000381469727,26,82
48,3609,2003,16.799999237060547,34,84
48,3609,2004,16.299999237060547,47,58
48,3609,2005,16.399999618530273,35,57
48,3609,2006,17.299999237060547,23,68
48,3609,2007,15.699999809265137,55,82
48,3609,2008,16.299999237060547,35,88
48,3609,2009,16.299999237060547,51,93
48,3609,2010,16.200000762939453,43,89
48,3609,2011,17.5,85,84
48,3609,2012,18.100000381469727,20,72
48,3609,2017,16.600000381469727,38,60
48,3609,2018,16.100000381469727,66,96
48,3609,2019,15.800000190734863,41,86
48,3609,2020,16.5,20,83
48,3609,2021,16.200000762939453,112,60
48,3609,2022,16.399999618530273,93,93
48,3559,1966,20.399999618530273,9,18
48,3559,1967,20.399999618530273,0,22
48,3559,1968,18.5,3,20
48,3559,1969,20.299999237060547,0,20
48,3559,1970,19.299999237060547,5,26
48,3559,1971,20.0,4,19
48,3559,1972,19.299999237060547,7,27
48,3559,1973,19.100000381469727,16,19
48,3559,1974,19.700000762939453,2,17
48,3559,1975,19.600000381469727,2,19
48,3559,1976,18.600000381469727,12,21
48,3559,1977,19.799999237060547,15,25
48,3559,1978,19.299999237060547,18,49
48,3559,1979,18.5,22,30
48,3559,1980,19.899999618530273,5,21
48,3559,1981,19.799999237060547,4,14
48,3559,1982,19.799999237060547,22,18
48,3559,1983,18.600000381469727,49,16
48,3559,1984,20.0,10,16
48,3559,1985,19.799999237060547,28,30
48,3559,1986,20.200000762939453,0,8
48,3559,1987,19.600000381469727,0,15
48,3559,1988,19.700000762939453,7,20
48,1060,1980,21.299999237060547,0,10
48,1060,1981,21.5,0,5
48,1060,1982,21.700000762939453,4,10
48,1060,1983,20.600000381469727,17,8
48,1060,1984,21.899999618530273,0,5
48,1060,1985,21.5,5,16
48,1060,1986,21.899999618530273,0,1
48,1060,1987,21.200000762939453,0,4
48,1060,1988,21.700000762939453,0,11
48,1060,1989,21.5,16,17
48,1060,1990,22.299999237060547,1,7
48,1060,1991,21.899999618530273,0,3
48,1060,1992,21.700000762939453,0,3
48,1060,1993,21.5,0,5
48,1060,1994,22.200000762939453,0,4
48,1060,1995,22.100000381469727,0,2
48,1060,1996,22.100000381469727,0,16
48,1060,1997,21.299999237060547,0,10
48,1060,1998,22.600000381469727,0,2
48,1060,1999,22.200000762939453,0,4
48,1060,2000,22.200000762939453,0,5
48,1060,2001,21.399999618530273,0,3
48,1060,2002,21.5,0,10
48,1060,2003,21.299999237060547,0,9
48,1060,2004,21.600000381469727,0,6
48,1060,2005,21.700000762939453,0,2
48,1060,2006,22.0,0,4
48,1060,2007,21.0,0,9
48,1060,2008,21.5,0,7
48,1060,2009,21.799999237060547,0,15
48,1060,2010,20.700000762939453,2,14
48,1060,2011,21.799999237060547,4,17
48,1060,2012,22.100000381469727,0,7
48,1049,1972,18.799999237060547,4,39
48,1049,1973,18.600000381469727,14,27
48,1049,1974,19.200000762939453,2,22
48,1049,1975,18.899999618530273,3,29
48,1049,1976,17.899999618530273,11,33
48,1049,1977,18.899999618530273,16,34
48,1049,1978,17.899999618530273,34,50
48,1049,1979,17.5,28,42
48,1049,1980,18.600000381469727,14,28
48,1049,1981,18.5,5,27
48,1049,1982,18.600000381469727,31,26
48,1049,1983,17.299999237060547,59,25
48,1049,1984,18.899999618530273,12,28
48,1049,1985,18.700000762939453,34,33
48,1049,1986,19.100000381469727,1,17
48,1049,1987,18.600000381469727,0,28
48,1049,1988,18.5,18,26
48,1049,1989,18.0,56,41
48,1049,1990,19.399999618530273,17,26
48,1049,1991,18.899999618530273,4,32
48,1049,1992,18.100000381469727,0,29
48,1049,1993,18.299999237060547,1,38
48,1049,1994,18.799999237060547,1,38
48,1049,1995,19.100000381469727,0,36
48,1049,1996,19.700000762939453,17,43
48,1049,1997,18.700000762939453,3,33
48,1049,1998,20.899999618530273,3,22
48,1049,1999,20.5,6,36
48,1049,2000,20.0,1,33
48,1049,2001,19.0,6,36
48,1049,2002,19.299999237060547,6,43
48,1049,2003,19.600000381469727,1,40
48,1049,2004,19.600000381469727,2,33
48,1049,2005,19.600000381469727,2,33
48,1049,2006,19.399999618530273,2,44
48,1049,2007,19.0,4,33
48,1049,2008,18.399999618530273,2,51
48,1049,2009,18.799999237060547,2,38
48,1049,2010,18.899999618530273,9,48
48,1049,2011,19.799999237060547,18,38
48,1049,2012,19.799999237060547,1,44
50,1002,1963,5.599999904632568,1015,101
50,1002,1964,6.0,743,123
50,1002,1965,5.300000190734863,848,132
50,1002,1966,6.199999809265137,780,116
50,1002,1967,5.800000190734863,854,110
50,1002,1968,5.400000095367432,1113,90
50,1002,1969,5.800000190734863,892,95
50,1002,1970,5.699999809265137,1121,85
50,1002,1971,6.300000190734863,922,98
50,1002,1972,5.5,872,115
50,1002,1973,7.599999904632568,637,106
50,1002,1974,6.400000095367432,736,110
50,1002,1975,7.199999809265137,729,101
50,1002,1976,6.0,939,101
50,1002,1977,6.900000095367432,792,83
50,1002,1978,6.0,960,94
50,1002,1979,7.099999904632568,771,96
50,1002,1980,6.900000095367432,804,88
50,1002,1981,6.699999809265137,718,101
50,1002,1982,6.0,920,91
50,1002,1983,6.800000190734863,675,123
50,1002,1984,6.599999904632568,715,98
50,1002,1985,6.199999809265137,827,83
50,1002,1986,6.699999809265137,702,103
50,1002,1987,6.699999809265137,765,99
50,1002,1988,6.300000190734863,784,104
50,1002,1989,5.900000095367432,1034,86
50,1002,1990,7.800000190734863,458,114
50,1002,1991,7.400000095367432,661,97
50,1002,1992,5.800000190734863,769,115
50,1002,1993,5.900000095367432,910,101
50,1002,1994,6.099999904632568,987,92
50,1002,1995,7.0,742,94
50,1002,1996,7.400000095367432,715,101
50,1002,1997,5.699999809265137,705,130
50,1002,1998,7.800000190734863,479,115
50,1002,1999,7.800000190734863,621,112
50,1002,2000,6.300000190734863,804,96
50,1002,2001,7.5,582,119
50,1002,2002,7.099999904632568,548,142
50,1002,2003,6.0,1002,97
50,1002,2004,6.199999809265137,896,111
50,1002,2005,7.5,780,95
50,1002,2006,8.800000190734863,377,102
50,1002,2007,6.900000095367432,877,94
50,1002,2008,7.300000190734863,662,103
50,1002,2009,6.699999809265137,755,93
50,1002,2010,8.199999809265137,519,102
50,1002,2011,7.900000095367432,640,91
50,1002,2012,8.899999618530273,366,115
50,1002,2017,8.100000381469727,591,89
50,1002,2018,7.900000095367432,650,102
50,1002,2019,7.0,785,95
50,1002,2020,8.5,443,123
50,1002,2021,8.600000381469727,570,92
50,1002,2022,7.800000190734863,757,94
53,1501,1964,9.699999809265137,238,82
53,1501,1965,10.899999618530273,182,64
53,1501,1966,10.899999618530273,129,68
53,1501,1967,11.699999809265137,101,81
53,1501,1968,10.199999809265137,248,67
53,1501,1969,9.600000381469727,465,65
53,1501,1970,10.199999809265137,295,68
53,1501,1971,9.899999618530273,300,85
53,1501,1972,9.800000190734863,389,66
53,1501,1973,10.600000381469727,199,69
53,1501,1974,10.899999618530273,183,63
53,1501,1975,9.899999618530273,208,96
53,1501,1976,10.100000381469727,160,81
53,1501,1977,10.5,265,45
53,1501,1978,10.199999809265137,244,71
53,1501,1979,10.699999809265137,372,59
53,1501,1980,8.600000381469727,364,101
53,1501,1981,9.5,166,90
53,1501,1982,8.300000190734863,413,111
53,1501,1983,8.699999809265137,325,85
53,1501,1984,8.0,396,102
53,1501,1985,7.599999904632568,751,72
53,1501,1986,9.600000381469727,253,76
53,1501,1987,10.5,235,74
53,1501,1988,9.899999618530273,293,80
53,1501,1989,9.5,314,86
53,1501,1990,10.100000381469727,287,83
53,1501,1991,9.800000190734863,187,82
53,1501,1992,10.5,244,61
53,1501,1993,8.600000381469727,424,76
53,1501,1994,11.0,152,93
53,1501,1995,9.899999618530273,194,83
53,1501,1996,8.399999618530273,484,82
53,1501,1997,8.899999618530273,230,115
53,1501,1998,10.5,215,90
53,1501,1999,9.800000190734863,68,117
53,1501,2000,8.699999809265137,355,89
53,1501,2001,9.300000190734863,205,99
53,1501,2002,9.100000381469727,178,119
53,1501,2003,10.0,194,104
53,1501,2004,10.800000190734863,148,102
53,1501,2005,9.800000190734863,307,73
53,1501,2006,9.899999618530273,234,100
53,1501,2007,9.399999618530273,325,73
53,1501,2008,8.600000381469727,420,97
53,1501,2009,9.100000381469727,346,81
53,1501,2010,9.399999618530273,194,76
53,1501,2011,8.100000381469727,308,116
53,1501,2012,9.199999809265137,211,108
56,2018,1980,7.699999809265137,557,147
56,2018,1981,9.199999809265137,292,149
56,2018,1982,6.900000095367432,647,137
56,2018,1983,6.900000095367432,641,154
56,2018,1984,6.699999809265137,534,169
56,2018,1985,5.800000190734863,943,138
56,2018,1986,8.100000381469727,379,155
56,2018,1987,7.800000190734863,550,141
56,2018,1988,8.100000381469727,610,136
56,2018,1989,7.199999809265137,749,124
56,2018,1990,7.599999904632568,594,146
56,2018,1991,7.5,531,154
56,2018,1992,8.100000381469727,443,146
56,2018,1993,5.900000095367432,747,129
56,2018,1994,8.600000381469727,438,139
56,2018,1995,7.300000190734863,473,147
56,2018,1996,6.699999809265137,722,148
56,2018,1997,6.800000190734863,762,126
56,2018,1998,8.100000381469727,481,134
56,2018,1999,8.300000190734863,268,183
56,2018,2000,7.099999904632568,688,142
56,2018,2001,7.900000095367432,614,131
56,2018,2002,6.900000095367432,640,158
56,2018,2003,7.800000190734863,533,139
56,2018,2004,7.5,432,145
56,2018,2005,8.0,445,147
56,2018,2006,8.199999809265137,458,149
56,2018,2007,7.900000095367432,670,119
56,2018,2008,6.599999904632568,623,151
56,2018,2009,6.5,643,156
56,2018,2010,7.5,454,159
56,2018,2011,6.599999904632568,648,140
56,2018,2012,8.899999618530273,446,123
56,2018,2017,7.800000190734863,505,134
56,2018,2018,7.5,500,159
56,2018,2019,6.300000190734863,683,143
56,2018,2020,7.599999904632568,538,149
56,2018,2021,8.0,530,137
56,2018,2022,6.900000095367432,694,147
85,1801,1980,4.599999904632568,449,95
85,1801,1981,6.300000190734863,243,100
85,1801,1982,4.699999809265137,521,105
85,1801,1983,5.900000095367432,374,85
85,1801,1984,5.599999904632568,425,102
85,1801,1985,4.099999904632568,623,109
85,1801,1986,4.599999904632568,492,116
85,1801,1987,5.099999904632568,489,78
85,1801,1988,5.699999809265137,418,99
85,1801,1989,5.099999904632568,637,93
85,1801,1990,5.199999809265137,595,99
85,1801,1991,4.300000190734863,580,104
85,1801,1992,4.0,646,102
85,1801,1993,4.300000190734863,602,93
85,1801,1994,5.199999809265137,611,100
85,1801,1995,4.900000095367432,492,88
85,1801,1996,5.800000190734863,356,98
85,1801,1997,4.900000095367432,509,97
85,1801,1998,6.199999809265137,322,103
85,1801,1999,7.199999809265137,220,103
85,1801,2000,6.300000190734863,303,110
85,1801,2001,5.800000190734863,403,94
85,1801,2002,5.599999904632568,433,104
85,1801,2003,6.599999904632568,475,81
85,1801,2004,6.400000095367432,277,100
85,1801,2005,6.699999809265137,308,93
85,1801,2006,7.699999809265137,233,87
85,1801,2007,5.800000190734863,429,86
85,1801,2008,3.4000000953674316,441,95
85,1801,2009,5.800000190734863,374,99
85,1801,2010,6.5,231,74
85,1801,2011,5.599999904632568,344,102
85,1801,2012,-2.700000047683716,258,41
85,1808,1980,4.5,627,72
85,1808,1981,6.199999809265137,343,102
85,1808,1982,3.9000000953674316,825,88
85,1808,1983,5.800000190734863,529,80
85,1808,1984,5.0,633,101
85,1808,1985,3.5999999046325684,813,81
85,1808,1986,4.099999904632568,745,89
85,1808,1987,5.0,668,74
85,1808,1988,4.900000095367432,650,84
85,1808,1989,4.400000095367432,876,81
85,1808,1990,4.199999809265137,901,101
85,1808,1991,3.5,858,95
85,1808,1992,2.700000047683716,1037,91
85,1808,1993,3.700000047683716,933,92
85,1808,1994,4.0,883,97
85,1808,1995,4.5,749,78
85,1808,1996,5.199999809265137,547,99
85,1808,1997,3.9000000953674316,782,90
85,1808,1998,5.599999904632568,503,103
85,1808,1999,6.300000190734863,402,100
85,1808,2000,5.400000095367432,505,90
85,1808,2001,5.300000190734863,581,112
85,1808,2002,4.099999904632568,664,91
85,1808,2003,5.0,783,72
85,1808,2004,4.900000095367432,570,89
85,1808,2005,5.5,571,93
85,1808,2006,6.5,398,79
85,1808,2007,4.900000095367432,664,81
85,1808,2008,5.099999904632568,612,77
85,1808,2009,5.199999809265137,563,90
85,1808,2010,6.5,274,84
85,1808,2011,5.699999809265137,440,90
85,1808,2012,6.900000095367432,439,81
85,1808,2013,5.5,559,88
85,1808,2014,5.199999809265137,738,91
85,1808,2015,4.300000190734863,801,93
85,1808,2016,5.199999809265137,552,90
85,1808,2017,5.599999904632568,385,81
